model,sample_id,step,amount,z1,z2
AE+fsce+tfidf,33,3,3,0.66688675,-2.0886676
AE+fsce+tfidf,34,0,0,-0.9059523,-2.3787086
AE+fsce+tfidf,34,1,1,-0.20083044,-2.3343267
AE+fsce+tfidf,34,2,2,-0.028396547,-2.6801665
AE+fsce+tfidf,34,3,3,0.039543584,-3.1290963
AE+fsce+tfidf,35,0,0,-1.1022455,0.2280153
AE+fsce+tfidf,35,1,1,1.147523,0.81782454
AE+fsce+tfidf,35,2,2,1.146509,-0.1686828
AE+fsce+tfidf,35,3,3,0.66988033,-2.6522198
AE+fsce+tfidf,36,0,0,-1.4406025,-1.0618361
AE+fsce+tfidf,36,1,1,0.84342337,0.3345235
AE+fsce+tfidf,36,2,2,0.9819332,-0.97614866
AE+fsce+tfidf,36,3,3,0.65140146,-3.1271372
AE+fsce+tfidf,37,0,0,-0.1546708,-0.42824432
AE+fsce+tfidf,37,1,1,0.7649672,-0.16208953
AE+fsce+tfidf,37,2,2,0.5620608,-1.3538369
AE+fsce+tfidf,37,3,3,0.26925552,-2.630375
AE+fsce+tfidf,38,0,0,0.9161309,2.2796528
AE+fsce+tfidf,38,1,1,1.3824067,1.8378325
AE+fsce+tfidf,38,2,2,1.6917158,-0.89342874
AE+fsce+tfidf,38,3,3,0.6817209,-5.0778747
AE+fsce+tfidf,39,0,0,2.0982287,2.1282923
AE+fsce+tfidf,39,1,1,1.4481581,0.64868087
AE+fsce+tfidf,39,2,2,1.1845323,-0.25055462
AE+fsce+tfidf,39,3,3,0.97332734,-1.0207038
AE+fsce+tfidf,40,0,0,1.9540083,-2.5414588
AE+fsce+tfidf,40,1,1,1.4797999,-3.1849082
AE+fsce+tfidf,40,2,2,1.0411469,-3.7628515
AE+fsce+tfidf,40,3,3,0.7083003,-4.2001777
AE+fsce+tfidf,41,0,0,-0.4960396,2.1121259
AE+fsce+tfidf,41,1,1,1.0608491,0.3789364
AE+fsce+tfidf,41,2,2,0.92647904,-0.49809113
AE+fsce+tfidf,41,3,3,0.5241171,-1.9162296
AE+fsce+tfidf,42,0,0,1.1419822,-0.6335822
AE+fsce+tfidf,42,1,1,0.8358854,-1.1697861
AE+fsce+tfidf,42,2,2,0.6801639,-1.654565
AE+fsce+tfidf,42,3,3,0.58995163,-2.053222
AE+fsce+tfidf,43,0,0,0.47993693,-0.3224254
AE+fsce+tfidf,43,1,1,0.9081683,-0.42596355
AE+fsce+tfidf,43,2,2,0.6983506,-1.6475909
AE+fsce+tfidf,43,3,3,0.52822876,-2.6394734
AE+fsce+tfidf,44,0,0,-2.0762668,-5.19069
AE+fsce+tfidf,44,1,1,-2.1231918,-6.6707144
AE+fsce+tfidf,44,2,2,-1.780107,-7.6122117
AE+fsce+tfidf,44,3,3,-1.3175666,-7.9780407
AE+fsce+tfidf,45,0,0,1.2958293,2.624501
AE+fsce+tfidf,45,1,1,1.4149218,1.4701818
AE+fsce+tfidf,45,2,2,1.5458486,0.7564962
AE+fsce+tfidf,45,3,3,1.4948175,-0.91294384
AE+fsce+tfidf,46,0,0,-4.2137604,-3.7044816
AE+fsce+tfidf,46,1,1,1.4202845,1.3601611
AE+fsce+tfidf,46,2,2,1.599069,-0.50925124
AE+fsce+tfidf,46,3,3,0.62311554,-4.9170413
AE+fsce+tfidf,47,0,0,2.462364,4.4729686
AE+fsce+tfidf,47,1,1,1.9961284,2.9075215
AE+fsce+tfidf,47,2,2,1.5432336,0.6777808
AE+fsce+tfidf,47,3,3,0.72063255,-2.0943153
AE+fsce+tfidf,48,0,0,-5.001818,-5.63096
AE+fsce+tfidf,48,1,1,1.5585817,1.6875399
AE+fsce+tfidf,48,2,2,1.4306262,0.04980922
AE+fsce+tfidf,48,3,3,0.39277065,-4.616818
AE+fsce+tfidf,49,0,0,-0.485418,1.2738076
AE+fsce+tfidf,49,1,1,1.3671348,1.2187505
AE+fsce+tfidf,49,2,2,1.4422691,0.27463064
AE+fsce+tfidf,49,3,3,0.7147843,-3.4996035
AE+fsce+tfidf,50,0,0,1.4417181,2.6699324
AE+fsce+tfidf,50,1,1,1.6323993,1.6667881
AE+fsce+tfidf,50,2,2,0.46173322,-5.3092637
AE+fsce+tfidf,50,3,3,-0.36696017,-7.546104
AE+fsce+tfidf,51,0,0,-4.5480494,-3.4820282
AE+fsce+tfidf,51,1,1,-5.432373,-1.500937
AE+fsce+tfidf,51,2,2,-5.825601,-2.0128422
AE+fsce+tfidf,51,3,3,-0.8257816,-7.490007
AE+fsce+tfidf,52,0,0,-3.239475,-1.8438046
AE+fsce+tfidf,52,1,1,1.3743358,0.90716547
AE+fsce+tfidf,52,2,2,1.5052488,-1.1816317
AE+fsce+tfidf,52,3,3,0.74027026,-4.3972535
AE+fsce+tfidf,53,0,0,-0.64409804,1.4109812
AE+fsce+tfidf,53,1,1,1.3285393,1.2332888
AE+fsce+tfidf,53,2,2,0.9434794,-0.61086476
AE+fsce+tfidf,53,3,3,-0.21447915,-5.015111
AE+fsce+tfidf,54,0,0,-0.82999253,-0.456124
AE+fsce+tfidf,54,1,1,0.97656816,0.83451045
AE+fsce+tfidf,54,2,2,0.9822884,-1.0275455
AE+fsce+tfidf,54,3,3,0.57913417,-3.1771617
AE+fsce+tfidf,55,0,0,-1.7787706,-0.7562598
AE+fsce+tfidf,55,1,1,0.82436615,0.17827956
AE+fsce+tfidf,55,2,2,1.0820819,-0.42201033
AE+fsce+tfidf,55,3,3,0.7210402,-2.9964685
AE+fsce+tfidf,56,0,0,-0.531243,1.0539232
AE+fsce+tfidf,56,1,1,1.3236383,1.3980291
AE+fsce+tfidf,56,2,2,0.81857693,-1.1593549
AE+fsce+tfidf,56,3,3,-0.5302498,-6.1053424
AE+fsce+tfidf,57,0,0,-0.2324734,1.7990153
AE+fsce+tfidf,57,1,1,1.1945113,1.0831236
AE+fsce+tfidf,57,2,2,1.170817,-0.10378372
AE+fsce+tfidf,57,3,3,0.48941505,-2.6121323
AE+fsce+tfidf,58,0,0,-1.6986091,0.8424378
AE+fsce+tfidf,58,1,1,1.1640565,0.80508655
AE+fsce+tfidf,58,2,2,1.0522039,-0.21374558
AE+fsce+tfidf,58,3,3,0.36354363,-3.9648626
AE+fsce+tfidf,59,0,0,0.52453274,1.1761321
AE+fsce+tfidf,59,1,1,1.3575207,1.3425653
AE+fsce+tfidf,59,2,2,1.070933,-2.188374
AE+fsce+tfidf,59,3,3,-0.30265522,-6.535308
AE+fsce+tfidf,60,0,0,-3.0515134,-1.1619608
AE+fsce+tfidf,60,1,1,-1.2083025,-3.0651412
AE+fsce+tfidf,60,2,2,-1.5295277,-6.976741
AE+fsce+tfidf,60,3,3,-1.129214,-7.955489
AE+fsce+tfidf,61,0,0,-3.8067205,3.4335477
AE+fsce+tfidf,61,1,1,-7.1882057,1.7977834
AE+fsce+tfidf,61,2,2,-6.1219664,-4.4944987
AE+fsce+tfidf,61,3,3,-2.127999,-7.440381
AE+fsce+tfidf,62,0,0,2.8702195,3.254682
AE+fsce+tfidf,62,1,1,1.9497324,1.3382505
AE+fsce+tfidf,62,2,2,1.4696683,0.18703716
AE+fsce+tfidf,62,3,3,1.1905547,-0.6270273
AE+fsce+tfidf,63,0,0,1.7721543,0.14305265
AE+fsce+tfidf,63,1,1,1.1442395,-0.9220793
AE+fsce+tfidf,63,2,2,0.8436921,-1.4980283
AE+fsce+tfidf,63,3,3,0.7127402,-1.8121169
AE+fsce+tfidf,64,0,0,1.2408957,-1.222784
AE+fsce+tfidf,64,1,1,0.87300193,-1.7549098
AE+fsce+tfidf,64,2,2,0.6348075,-2.1428697
AE+fsce+tfidf,64,3,3,0.504202,-2.385461
AE+fsce+tfidf,65,0,0,-0.6661039,0.6440973
AE+fsce+tfidf,65,1,1,0.66420263,-0.6130625
AE+fsce+tfidf,65,2,2,0.767347,-0.9438311
AE+fsce+tfidf,65,3,3,0.64505064,-1.6373086
AE+fsce+tfidf,66,0,0,0.58623683,-0.67958593
AE+fsce+tfidf,66,1,1,0.66512245,-1.4602333
AE+fsce+tfidf,66,2,2,0.5328596,-2.4054694
AE+fsce+tfidf,66,3,3,0.4909451,-3.072422
AE+fsce+tfidf,67,0,0,1.5815719,0.4737163
AE+fsce+tfidf,67,1,1,1.330935,-0.11521741
AE+fsce+tfidf,67,2,2,1.1169542,-0.7586909
AE+fsce+tfidf,67,3,3,0.9439278,-1.3029937
AE+fsce+tfidf,68,0,0,0.055370834,-0.21133405
AE+fsce+tfidf,68,1,1,-0.080127686,-2.3005362
AE+fsce+tfidf,68,2,2,-0.797024,-5.2141953
AE+fsce+tfidf,68,3,3,-0.82976127,-6.660101
AE+fsce+tfidf,69,0,0,-1.2009193,-0.33357495
AE+fsce+tfidf,69,1,1,1.1189672,0.7641863
AE+fsce+tfidf,69,2,2,1.1224953,-0.35221952
AE+fsce+tfidf,69,3,3,0.71762615,-2.6888158
AE+fsce+tfidf,70,0,0,-2.50324,-4.7690425
AE+fsce+tfidf,70,1,1,-1.7997912,-5.764493
AE+fsce+tfidf,70,2,2,-1.6210407,-6.6585712
AE+fsce+tfidf,70,3,3,-1.1072004,-6.723168
AE+fsce+tfidf,71,0,0,1.6593231,2.1483614
AE+fsce+tfidf,71,1,1,1.551301,1.0192261
AE+fsce+tfidf,71,2,2,1.424014,-0.21846355
AE+fsce+tfidf,71,3,3,1.1417308,-1.6743976
AE+fsce+tfidf,72,0,0,-0.27204224,-0.5107444
AE+fsce+tfidf,72,1,1,0.7319536,-0.14025742
AE+fsce+tfidf,72,2,2,0.3677217,-1.9360957
AE+fsce+tfidf,72,3,3,-0.06882191,-3.5920365
AE+fsce+tfidf,73,0,0,0.6214994,4.4862785
AE+fsce+tfidf,73,1,1,1.3461367,1.2787544
AE+fsce+tfidf,73,2,2,1.1912348,0.09801333
AE+fsce+tfidf,73,3,3,0.53792936,-2.2651813
AE+fsce+tfidf,74,0,0,0.6714099,-1.9262993
AE+fsce+tfidf,74,1,1,0.30685732,-2.5238285
AE+fsce+tfidf,74,2,2,0.21268874,-2.8517566
AE+fsce+tfidf,74,3,3,0.21582124,-3.0766594
AE+fsce+tfidf,75,0,0,-1.0852944,-2.1642334
AE+fsce+tfidf,75,1,1,0.03335897,-2.0196745
AE+fsce+tfidf,75,2,2,0.30937842,-2.3872488
AE+fsce+tfidf,75,3,3,0.31830403,-3.236683
AE+fsce+tfidf,76,0,0,-2.084913,-1.7937703
AE+fsce+tfidf,76,1,1,-0.6594089,-2.0336564
AE+fsce+tfidf,76,2,2,0.8687467,-1.599821
AE+fsce+tfidf,76,3,3,0.619329,-3.8267598
AE+fsce+tfidf,77,0,0,1.077925,-1.2822319
AE+fsce+tfidf,77,1,1,0.80586034,-1.6962291
AE+fsce+tfidf,77,2,2,0.645484,-2.0162847
AE+fsce+tfidf,77,3,3,0.5467785,-2.2823336
AE+fsce+tfidf,78,0,0,1.301894,1.7746235
AE+fsce+tfidf,78,1,1,1.3668382,0.9675187
AE+fsce+tfidf,78,2,2,1.2934928,0.047407888
AE+fsce+tfidf,78,3,3,1.0286967,-1.0923519
AE+fsce+tfidf,79,0,0,1.7870691,2.0501277
AE+fsce+tfidf,79,1,1,1.4085765,0.8265511
AE+fsce+tfidf,79,2,2,1.2171372,-0.1717624
AE+fsce+tfidf,79,3,3,0.86304533,-1.3346448
AE+fsce+tfidf,80,0,0,-0.6014651,-2.4727898
AE+fsce+tfidf,80,1,1,-0.3340356,-2.812011
AE+fsce+tfidf,80,2,2,-0.22955178,-3.026038
AE+fsce+tfidf,80,3,3,-0.11680813,-3.1670105
AE+fsce+tfidf,81,0,0,0.92985356,-0.81836706
AE+fsce+tfidf,81,1,1,0.82222664,-1.2474946
AE+fsce+tfidf,81,2,2,0.7489335,-1.6893642
AE+fsce+tfidf,81,3,3,0.7053403,-2.165067
AE+fsce+tfidf,82,0,0,3.4631011,1.584936
AE+fsce+tfidf,82,1,1,2.848035,0.8037573
AE+fsce+tfidf,82,2,2,2.2811415,0.08469508
AE+fsce+tfidf,82,3,3,1.8299352,-0.5159819
AE+fsce+tfidf,83,0,0,3.6138213,4.3912473
AE+fsce+tfidf,83,1,1,3.2378788,3.237985
AE+fsce+tfidf,83,2,2,2.7351894,2.138759
AE+fsce+tfidf,83,3,3,2.3066578,1.2162379
AE+fsce+tfidf,84,0,0,2.670612,4.2602243
AE+fsce+tfidf,84,1,1,1.7683874,1.7934809
AE+fsce+tfidf,84,2,2,1.3864882,0.30032152
AE+fsce+tfidf,84,3,3,0.9867499,-1.0482267
AE+fsce+tfidf,85,0,0,-3.6170995,-4.3604283
AE+fsce+tfidf,85,1,1,-2.2012124,-5.158773
AE+fsce+tfidf,85,2,2,-0.98708117,-5.118572
AE+fsce+tfidf,85,3,3,-0.22382951,-5.1411004
AE+fsce+tfidf,86,0,0,-1.9791713,-2.6277773
AE+fsce+tfidf,86,1,1,-1.5128919,-3.8332522
AE+fsce+tfidf,86,2,2,-0.29132837,-4.8969293
AE+fsce+tfidf,86,3,3,0.18525594,-4.9172044
AE+fsce+tfidf,87,0,0,-1.0023537,-3.7637033
AE+fsce+tfidf,87,1,1,-1.008048,-4.609742
AE+fsce+tfidf,87,2,2,-0.88956493,-5.0415344
AE+fsce+tfidf,87,3,3,-0.5981997,-5.0942907
AE+fsce+tfidf,88,0,0,-1.6665351,0.32284835
AE+fsce+tfidf,88,1,1,0.94718254,0.34789097
AE+fsce+tfidf,88,2,2,1.0088643,-0.34755105
AE+fsce+tfidf,88,3,3,0.6705024,-2.578143
AE+fsce+tfidf,89,0,0,-3.4826803,-0.12529506
AE+fsce+tfidf,89,1,1,-4.7857957,0.49524254
AE+fsce+tfidf,89,2,2,-6.5911074,0.8265543
AE+fsce+tfidf,89,3,3,-3.1492414,-7.311777
AE+fsce+tfidf,90,0,0,-1.5346342,-5.00371
AE+fsce+tfidf,90,1,1,-1.469413,-5.31381
AE+fsce+tfidf,90,2,2,-1.155616,-5.1710753
AE+fsce+tfidf,90,3,3,-0.85945374,-4.9610972
AE+fsce+tfidf,91,0,0,-6.305436,-3.832546
AE+fsce+tfidf,91,1,1,1.4497899,1.7347475
AE+fsce+tfidf,91,2,2,1.2567179,-2.4253988
AE+fsce+tfidf,91,3,3,-0.033688948,-6.551476
AE+fsce+tfidf,92,0,0,0.74746186,0.12192612
AE+fsce+tfidf,92,1,1,0.989671,-0.13658196
AE+fsce+tfidf,92,2,2,0.9765407,-0.6367771
AE+fsce+tfidf,92,3,3,0.8171705,-1.327585
AE+fsce+tfidf,93,0,0,-1.3509115,1.8928483
AE+fsce+tfidf,93,1,1,0.8697057,0.032381345
AE+fsce+tfidf,93,2,2,0.9036011,-0.53445107
AE+fsce+tfidf,93,3,3,0.64566547,-1.5889848
AE+fsce+tfidf,94,0,0,-2.4717135,-1.8220382
AE+fsce+tfidf,94,1,1,0.09737057,-1.4434398
AE+fsce+tfidf,94,2,2,0.33751598,-1.7624934
AE+fsce+tfidf,94,3,3,0.13789813,-2.9330482
AE+fsce+tfidf,95,0,0,-0.49180382,0.8181015
AE+fsce+tfidf,95,1,1,1.0271485,0.4814537
AE+fsce+tfidf,95,2,2,-1.056324,-7.1623025
AE+fsce+tfidf,95,3,3,-0.9745737,-8.039391
AE+fsce+tfidf,96,0,0,-1.380173,1.043159
AE+fsce+tfidf,96,1,1,0.97937286,0.1856855
AE+fsce+tfidf,96,2,2,0.99817556,-0.6269773
AE+fsce+tfidf,96,3,3,0.7144272,-2.259421
AE+fsce+tfidf,97,0,0,0.5998858,2.342105
AE+fsce+tfidf,97,1,1,1.3860734,1.6197922
AE+fsce+tfidf,97,2,2,1.1178128,-0.88197285
AE+fsce+tfidf,97,3,3,-0.5392833,-6.335305
AE+fsce+tfidf,98,0,0,-2.1848807,-2.473375
AE+fsce+tfidf,98,1,1,-2.1515937,-3.6291149
AE+fsce+tfidf,98,2,2,-0.68089753,-5.364954
AE+fsce+tfidf,98,3,3,-0.032379303,-5.361473
AE+fsce+tfidf,99,0,0,-1.9490473,-2.8867667
AE+fsce+tfidf,99,1,1,-1.3519777,-3.517064
AE+fsce+tfidf,99,2,2,-0.8989061,-4.6613464
AE+fsce+tfidf,99,3,3,-0.30659774,-4.813705
AE+fsce+tfidf,100,0,0,-2.3635576,-2.6404316
AE+fsce+tfidf,100,1,1,-1.2173731,-2.5406675
AE+fsce+tfidf,100,2,2,0.87278634,-2.8415787
AE+fsce+tfidf,100,3,3,0.70618516,-4.1188626
AE+fsce+tfidf,101,0,0,0.8236746,1.2242204
AE+fsce+tfidf,101,1,1,1.1615478,0.86119914
AE+fsce+tfidf,101,2,2,0.94514275,-0.86448294
AE+fsce+tfidf,101,3,3,0.32961953,-2.9568956
AE+fsce+tfidf,102,0,0,0.3601248,1.9314051
AE+fsce+tfidf,102,1,1,1.2848301,1.3126669
AE+fsce+tfidf,102,2,2,1.3495007,-0.16239835
AE+fsce+tfidf,102,3,3,0.46168175,-4.076264
AE+fsce+tfidf,103,0,0,1.7189317,1.9104975
AE+fsce+tfidf,103,1,1,1.2386501,0.49607784
AE+fsce+tfidf,103,2,2,1.1113822,-0.26412252
AE+fsce+tfidf,103,3,3,0.8926849,-1.1326879
AE+fsce+tfidf,104,0,0,0.3487744,-1.741902
AE+fsce+tfidf,104,1,1,0.2791766,-2.140717
AE+fsce+tfidf,104,2,2,0.29969385,-2.3286173
AE+fsce+tfidf,104,3,3,0.32652652,-2.5005178
AE+fsce+tfidf,105,0,0,1.0326517,0.77212375
AE+fsce+tfidf,105,1,1,1.0851821,0.22950149
AE+fsce+tfidf,105,2,2,0.8907501,-0.8442386
AE+fsce+tfidf,105,3,3,0.5037014,-2.1479151
AE+fsce+tfidf,106,0,0,-4.056106,-7.856656
AE+fsce+tfidf,106,1,1,-3.6840522,-8.283
AE+fsce+tfidf,106,2,2,-3.1763468,-8.497045
AE+fsce+tfidf,106,3,3,-2.574187,-8.540276
AE+fsce+tfidf,107,0,0,-0.9053323,0.6245506
AE+fsce+tfidf,107,1,1,1.0083863,0.382513
AE+fsce+tfidf,107,2,2,1.0232137,-0.4241258
AE+fsce+tfidf,107,3,3,0.67913324,-1.8643292
AE+fsce+tfidf,108,0,0,-1.9276841,1.4204586
AE+fsce+tfidf,108,1,1,-5.3501596,-1.4106371
AE+fsce+tfidf,108,2,2,-1.097796,-2.5830228
AE+fsce+tfidf,108,3,3,-1.1055493,-6.718389
AE+fsce+tfidf,109,0,0,0.73049456,1.7315525
AE+fsce+tfidf,109,1,1,1.3716772,0.3141469
AE+fsce+tfidf,109,2,2,0.39422196,-4.0456734
AE+fsce+tfidf,109,3,3,-0.5498983,-6.9746847
AE+fsce+tfidf,110,0,0,-0.23070917,2.276985
AE+fsce+tfidf,110,1,1,1.2561504,0.8238213
AE+fsce+tfidf,110,2,2,1.2670938,0.07764968
AE+fsce+tfidf,110,3,3,0.92508316,-1.7280684
AE+fsce+tfidf,111,0,0,-2.8275268,-1.6843722
AE+fsce+tfidf,111,1,1,1.1924081,0.9463051
AE+fsce+tfidf,111,2,2,1.0065559,-0.5569818
AE+fsce+tfidf,111,3,3,-0.005442047,-5.17886
AE+fsce+tfidf,112,0,0,-2.1666605,-1.4597878
AE+fsce+tfidf,112,1,1,1.1982176,0.8133196
AE+fsce+tfidf,112,2,2,1.3618745,-0.14522438
AE+fsce+tfidf,112,3,3,1.0651542,-2.5480206
AE+fsce+tfidf,113,0,0,-1.4794014,-2.4974334
AE+fsce+tfidf,113,1,1,-0.7544466,-3.039598
AE+fsce+tfidf,113,2,2,-0.1934965,-3.216759
AE+fsce+tfidf,113,3,3,0.18678895,-3.3566523
AE+fsce+tfidf,114,0,0,-2.1896818,-0.16681343
AE+fsce+tfidf,114,1,1,0.29651904,0.12691501
AE+fsce+tfidf,114,2,2,-0.6016006,-4.5635457
AE+fsce+tfidf,114,3,3,-0.694403,-7.1471453
AE+fsce+tfidf,115,0,0,-3.4470317,-5.217543
AE+fsce+tfidf,115,1,1,-3.039105,-6.6949224
AE+fsce+tfidf,115,2,2,-1.9829687,-8.074659
AE+fsce+tfidf,115,3,3,-1.2959197,-8.198423
AE+fsce+tfidf,116,0,0,1.8641059,-0.86762124
AE+fsce+tfidf,116,1,1,1.3358917,-1.5321275
AE+fsce+tfidf,116,2,2,0.98462397,-2.0530744
AE+fsce+tfidf,116,3,3,0.7930625,-2.41087
AE+fsce+tfidf,117,0,0,-0.8549439,0.61146617
AE+fsce+tfidf,117,1,1,1.3003587,1.2189909
AE+fsce+tfidf,117,2,2,1.1095089,-0.36017478
AE+fsce+tfidf,117,3,3,0.095897995,-4.5362396
AE+fsce+tfidf,118,0,0,2.0280402,2.1180167
AE+fsce+tfidf,118,1,1,1.2645535,0.41152677
AE+fsce+tfidf,118,2,2,1.0403262,-0.42610726
AE+fsce+tfidf,118,3,3,0.7545963,-1.3430396
AE+fsce+tfidf,119,0,0,2.6071217,4.350219
AE+fsce+tfidf,119,1,1,1.5507829,1.4792758
AE+fsce+tfidf,119,2,2,1.3358834,0.3357526
AE+fsce+tfidf,119,3,3,1.06573,-0.85413784
AE+fsce+tfidf,120,0,0,-2.128908,-3.5177433
AE+fsce+tfidf,120,1,1,-2.162471,-7.3228397
AE+fsce+tfidf,120,2,2,-1.11145,-7.989692
AE+fsce+tfidf,120,3,3,-0.70111597,-7.841821
AE+fsce+tfidf,121,0,0,-2.2512014,-2.6542344
AE+fsce+tfidf,121,1,1,-1.2220536,-3.2142935
AE+fsce+tfidf,121,2,2,-0.42288288,-3.824658
AE+fsce+tfidf,121,3,3,0.045422655,-4.26835
AE+fsce+tfidf,122,0,0,-1.4860703,-3.280161
AE+fsce+tfidf,122,1,1,0.7534571,-0.4179395
AE+fsce+tfidf,122,2,2,0.5136477,-1.8316011
AE+fsce+tfidf,122,3,3,0.26468608,-3.7373364
AE+fsce+tfidf,123,0,0,-2.9905567,-3.6913471
AE+fsce+tfidf,123,1,1,-0.8610066,-3.0335405
AE+fsce+tfidf,123,2,2,0.8811111,-2.8957493
AE+fsce+tfidf,123,3,3,0.7515446,-4.089196
AE+fsce+tfidf,124,0,0,-4.7230544,-5.882375
AE+fsce+tfidf,124,1,1,1.5302702,1.586485
AE+fsce+tfidf,124,2,2,1.4937496,0.025189264
AE+fsce+tfidf,124,3,3,0.62488025,-4.1370907
AE+fsce+tfidf,125,0,0,0.03047972,0.51639515
AE+fsce+tfidf,125,1,1,1.0781696,1.0922331
AE+fsce+tfidf,125,2,2,1.0959806,-0.2896058
AE+fsce+tfidf,125,3,3,0.5637711,-2.2004647
AE+fsce+tfidf,126,0,0,-3.5596302,-6.049336
AE+fsce+tfidf,126,1,1,-0.83443624,-3.8827746
AE+fsce+tfidf,126,2,2,0.24081592,-2.5198164
AE+fsce+tfidf,126,3,3,0.33663788,-3.2457306
AE+fsce+tfidf,127,0,0,1.7189317,1.9104975
AE+fsce+tfidf,127,1,1,1.2386501,0.49607784
AE+fsce+tfidf,127,2,2,1.1113822,-0.26412252
AE+fsce+tfidf,127,3,3,0.8926849,-1.1326879
AE+fsce+tfidf,128,0,0,-4.967996,-4.6352825
AE+fsce+tfidf,128,1,1,1.4764907,1.4760832
AE+fsce+tfidf,128,2,2,1.0607237,-0.4224894
AE+fsce+tfidf,128,3,3,0.12512408,-4.483681
AE+fsce+tfidf,129,0,0,-1.4859172,-1.3605138
AE+fsce+tfidf,129,1,1,-0.16514042,-1.4962221
AE+fsce+tfidf,129,2,2,0.58998615,-1.5479203
AE+fsce+tfidf,129,3,3,0.51201874,-3.286408
AE+fsce+tfidf,130,0,0,-3.5500827,-5.8079276
AE+fsce+tfidf,130,1,1,-2.5764453,-6.2003884
AE+fsce+tfidf,130,2,2,-1.8605784,-6.4981155
AE+fsce+tfidf,130,3,3,-0.9888693,-6.4515214
AE+fsce+tfidf,131,0,0,-0.98346126,1.2226975
AE+fsce+tfidf,131,1,1,1.1588551,0.84210235
AE+fsce+tfidf,131,2,2,1.1267406,-0.0783527
AE+fsce+tfidf,131,3,3,0.5450159,-2.7869577
AE+fsce+tfidf,132,0,0,-4.8863673,-6.862548
AE+fsce+tfidf,132,1,1,-4.8365965,-8.557055
AE+fsce+tfidf,132,2,2,-2.700891,-8.701861
AE+fsce+tfidf,132,3,3,-1.2559786,-8.154009
AE+fsce+tfidf,133,0,0,-5.642706,-8.197973
AE+fsce+tfidf,133,1,1,-4.942297,-9.4640255
AE+fsce+tfidf,133,2,2,-2.6144068,-8.745557
AE+fsce+tfidf,133,3,3,-1.534004,-7.8307505
AE+fsce+tfidf,134,0,0,0.48944318,2.990647
AE+fsce+tfidf,134,1,1,1.4035777,1.4222944
AE+fsce+tfidf,134,2,2,1.4734166,0.19644144
AE+fsce+tfidf,134,3,3,0.28712285,-4.8310337
AE+fsce+tfidf,135,0,0,1.2284746,3.5344982
AE+fsce+tfidf,135,1,1,1.4422396,1.8358097
AE+fsce+tfidf,135,2,2,1.6442095,-0.7863545
AE+fsce+tfidf,135,3,3,0.31540984,-5.6662836
AE+fsce+tfidf,136,0,0,-3.1463935,-3.0900712
AE+fsce+tfidf,136,1,1,0.2974578,-1.0498302
AE+fsce+tfidf,136,2,2,-0.637163,-6.216576
AE+fsce+tfidf,136,3,3,-0.7630338,-7.4471107
AE+fsce+tfidf,137,0,0,-0.00049210887,-0.40102613
AE+fsce+tfidf,137,1,1,0.8935783,-0.15297574
AE+fsce+tfidf,137,2,2,0.8661248,-0.8660077
AE+fsce+tfidf,137,3,3,0.7128106,-1.6634778
AE+fsce+tfidf,138,0,0,0.6930926,2.1078553
AE+fsce+tfidf,138,1,1,1.3815241,1.7791257
AE+fsce+tfidf,138,2,2,1.5658239,-1.8796597
AE+fsce+tfidf,138,3,3,0.1391954,-6.406497
AE+fsce+tfidf,139,0,0,-0.61988837,-1.0914499
AE+fsce+tfidf,139,1,1,1.0334058,-0.013005043
AE+fsce+tfidf,139,2,2,0.9788166,-0.93500763
AE+fsce+tfidf,139,3,3,0.7676316,-2.6209764
AE+fsce+tfidf,140,0,0,-3.120016,-2.1170232
AE+fsce+tfidf,140,1,1,-2.2505236,-1.9918405
AE+fsce+tfidf,140,2,2,-0.69823104,-4.9488683
AE+fsce+tfidf,140,3,3,-0.9237179,-7.66821
AE+fsce+tfidf,141,0,0,0.39303604,0.12996271
AE+fsce+tfidf,141,1,1,1.0805749,0.2944583
AE+fsce+tfidf,141,2,2,0.76353824,-1.2825879
AE+fsce+tfidf,141,3,3,0.23245463,-3.4685714
AE+fsce+tfidf,142,0,0,1.5385876,1.701411
AE+fsce+tfidf,142,1,1,1.1934978,0.4657675
AE+fsce+tfidf,142,2,2,1.0960277,-0.2781518
AE+fsce+tfidf,142,3,3,0.86863565,-1.1897612
AE+fsce+tfidf,143,0,0,-3.1563869,1.9905111
AE+fsce+tfidf,143,1,1,0.9617478,0.41618884
AE+fsce+tfidf,143,2,2,0.1033256,-2.4099584
AE+fsce+tfidf,143,3,3,-0.7414903,-5.8456087
AE+fsce+tfidf,144,0,0,-3.2179449,0.8276006
AE+fsce+tfidf,144,1,1,-5.2539086,-1.6605151
AE+fsce+tfidf,144,2,2,-2.9432201,-2.7223291
AE+fsce+tfidf,144,3,3,-1.4486424,-5.757414
AE+fsce+tfidf,145,0,0,-4.2519255,-4.457646
AE+fsce+tfidf,145,1,1,-1.3260651,-4.275135
AE+fsce+tfidf,145,2,2,0.66881067,-1.9254447
AE+fsce+tfidf,145,3,3,0.7627844,-3.0658855
AE+fsce+tfidf,146,0,0,-4.805549,-5.137229
AE+fsce+tfidf,146,1,1,-7.4732656,-5.15439
AE+fsce+tfidf,146,2,2,-4.457017,-7.1464868
AE+fsce+tfidf,146,3,3,-0.42911685,-7.330457
AE+fsce+tfidf,147,0,0,0.9137528,2.9723835
