patch_id,category,amount,dist_before,dist_after,delta
244,Dining and Drinking,2,2.9379274409627705,2.9561261974143034,0.018198756451532905
245,Dining and Drinking,2,2.906648172124192,2.796822345842677,-0.10982582628151505
251,Dining and Drinking,2,4.835703038568363,4.134406051549208,-0.7012969870191554
253,Dining and Drinking,2,3.8918869499646886,3.7868138129147972,-0.10507313704989141
258,Dining and Drinking,2,4.301796579858591,4.301614994541342,-0.00018158531724843385
264,Dining and Drinking,2,2.3521817884020426,2.231705975413702,-0.12047581298834054
268,Dining and Drinking,2,3.7771063112819245,3.7796288418273143,0.002522530545389756
269,Dining and Drinking,2,2.869453662718338,2.8157085009401235,-0.053745161778214534
270,Dining and Drinking,2,2.9720654372259165,2.9756118744916944,0.0035464372657778576
273,Dining and Drinking,2,2.9343252052754503,2.940571940123969,0.006246734848518898
274,Dining and Drinking,2,3.403555306517492,3.4296419866498304,0.02608668013233828
280,Dining and Drinking,2,4.498978333738492,3.14141811537809,-1.357560218360402
283,Dining and Drinking,2,2.290765385874406,2.206925546364407,-0.08383983950999907
292,Dining and Drinking,2,6.323155688732795,6.206914696248909,-0.11624099248388653
325,Dining and Drinking,2,2.135362579460219,2.105288655435729,-0.03007392402449005
329,Dining and Drinking,2,3.3181610273586135,3.3435786030545467,0.02541757569593317
330,Dining and Drinking,2,3.5703316667367035,3.5972164260782846,0.026884759341581077
335,Dining and Drinking,2,2.867945394751377,2.9661100843930033,0.09816468964162617
337,Dining and Drinking,2,3.84728819253424,3.868610571539313,0.021322379005073167
340,Dining and Drinking,2,2.9515527399128088,3.0138569837698572,0.06230424385704847
345,Dining and Drinking,2,2.3248748809041926,2.4304940325393654,0.10561915163517277
356,Dining and Drinking,2,3.0371616881716648,3.1064015957828497,0.06923990761118493
360,Dining and Drinking,2,2.8363416516081266,2.8676843112278325,0.03134265961970595
363,Dining and Drinking,2,2.656818357553643,2.6906202046741097,0.03380184712046663
364,Dining and Drinking,2,2.709856789455338,2.774562636316297,0.06470584686095915
366,Dining and Drinking,2,3.8140470239807263,3.659604376402715,-0.15444264757801118
369,Dining and Drinking,2,3.2898504859061877,3.2917401852798696,0.0018896993736818857
373,Dining and Drinking,2,3.839532471123416,3.888977297634991,0.049444826511575
382,Dining and Drinking,2,2.9805602834740013,3.1360054270386346,0.15544514356463335
396,Dining and Drinking,2,4.301465797462567,4.366533971373094,0.065068173910527
400,Dining and Drinking,2,2.7759834714594076,2.7384775333346356,-0.03750593812477199
420,Dining and Drinking,2,2.624444344577647,2.8074023520774154,0.18295800749976854
425,Dining and Drinking,2,2.2740720826484857,2.291911168786636,0.01783908613815033
427,Dining and Drinking,2,2.8423200530566115,2.911311079904313,0.06899102684770142
428,Dining and Drinking,2,3.6030399220753715,3.724214194573332,0.12117427249796053
432,Dining and Drinking,2,2.4874982706479796,2.4151690124256646,-0.07232925822231495
433,Dining and Drinking,2,1.7128859810222974,1.6894298468504947,-0.0234561341718027
445,Dining and Drinking,2,3.3309212733023164,3.7515964061466294,0.420675132844313
446,Dining and Drinking,2,2.8425952311255474,2.965350998607942,0.1227557674823947
450,Dining and Drinking,2,3.066624673441465,3.064122997533177,-0.0025016759082876483
462,Dining and Drinking,2,2.472908853492441,2.543711544587234,0.07080269109479298
464,Dining and Drinking,2,3.4412605341892712,3.337120688924566,-0.10413984526470532
468,Dining and Drinking,2,3.738290623044069,3.740217774232307,0.0019271511882381631
471,Dining and Drinking,2,7.994318521050442,7.558197188093792,-0.4361213329566498
