gx,gy,n_poi
-86,-73,1
-85,-197,3
-85,-196,1
-85,-186,3
-85,-183,1
-85,-182,1
-85,-181,1
-85,-178,1
-85,-177,1
-85,-176,6
-85,-174,1
-85,-173,2
-85,-168,1
-85,-165,1
-85,-164,5
-85,-163,2
-85,-162,1
-85,-161,4
-85,-160,39
-85,-159,7
-85,-154,2
-85,-148,52
-85,-147,54
-85,-146,9
-85,-145,1
-85,-144,1
-85,-143,3
-85,-142,2
-85,-140,2
-85,-139,16
-85,-138,3
-85,-137,1
-85,-133,11
-85,-132,56
-85,-131,7
-85,-129,1
-85,-128,1
-85,-127,1
-85,-123,1
-85,-121,2
-85,-120,3
-85,-118,2
-85,-117,2
-85,-116,1
-85,-115,1
-85,-114,1
-85,-113,2
-85,-109,1
-85,-105,1
-85,-96,1
-85,-91,7
-85,-90,3
-85,-85,1
-85,-82,1
-85,-73,1
-84,-211,2
-84,-203,3
-84,-201,2
-84,-200,3
-84,-199,1
-84,-198,3
-84,-193,1
-84,-190,1
-84,-189,1
-84,-185,1
-84,-184,1
-84,-182,2
-84,-181,1
-84,-179,2
-84,-178,1
-84,-177,2
-84,-171,1
-84,-167,2
-84,-165,1
-84,-164,3
-84,-163,3
-84,-162,1
-84,-161,1
-84,-159,2
-84,-152,4
-84,-150,6
-84,-149,7
-84,-148,33
-84,-147,6
-84,-145,1
-84,-144,1
-84,-137,1
-84,-136,2
-84,-135,1
-84,-134,2
-84,-133,2
-84,-132,9
-84,-130,2
-84,-129,1
-84,-128,7
-84,-125,1
-84,-123,1
-84,-122,6
-84,-120,1
-84,-116,1
-84,-115,2
-84,-114,5
-84,-109,2
-84,-99,1
-84,-96,1
-84,-90,2
-84,-74,1
-83,-211,1
-83,-200,2
-83,-199,1
-83,-198,2
-83,-193,1
-83,-187,1
-83,-186,1
-83,-185,2
-83,-182,3
-83,-181,5
-83,-180,1
-83,-179,1
-83,-178,3
-83,-177,1
-83,-176,1
-83,-175,2
-83,-174,1
-83,-170,1
-83,-169,1
-83,-168,2
-83,-167,2
-83,-166,1
-83,-165,1
-83,-163,8
-83,-162,2
-83,-159,4
-83,-158,1
-83,-152,1
-83,-150,1
-83,-149,1
-83,-148,1
-83,-145,4
-83,-144,1
-83,-141,1
-83,-139,1
-83,-137,3
-83,-136,2
-83,-135,2
-83,-134,2
-83,-129,2
-83,-128,4
-83,-127,1
-83,-123,1
-83,-121,2
-83,-117,1
-83,-116,2
-83,-115,5
-83,-114,22
-83,-113,1
-83,-104,1
-83,-99,2
-83,-98,1
-83,-96,1
-83,-81,1
-83,-79,1
-83,-67,1
-82,-198,1
-82,-196,1
-82,-193,1
-82,-190,1
-82,-188,7
-82,-185,1
-82,-179,3
-82,-178,23
-82,-177,4
-82,-176,2
-82,-175,1
-82,-173,1
-82,-170,1
-82,-169,2
-82,-168,4
-82,-162,3
-82,-160,7
-82,-159,42
-82,-158,13
-82,-157,4
-82,-156,3
-82,-155,2
-82,-153,3
-82,-152,2
-82,-151,1
-82,-150,3
-82,-148,5
-82,-147,7
-82,-146,7
-82,-145,2
-82,-140,3
-82,-137,1
-82,-136,2
-82,-133,1
-82,-132,1
-82,-129,8
-82,-127,1
-82,-126,1
-82,-125,1
-82,-122,1
-82,-121,3
-82,-118,1
-82,-114,16
-82,-113,1
-82,-111,1
-82,-110,2
-82,-109,1
-82,-106,1
-82,-100,1
-82,-99,2
-82,-97,1
-82,-96,2
-82,-95,5
-82,-94,1
-82,-93,1
-82,-86,1
-82,-85,1
-82,-76,1
-82,-65,1
-81,-211,1
-81,-210,7
-81,-209,1
-81,-206,1
-81,-205,2
-81,-199,1
-81,-196,1
-81,-194,3
-81,-193,1
-81,-189,1
-81,-188,4
-81,-187,2
-81,-185,1
-81,-179,4
-81,-178,93
-81,-177,7
-81,-175,2
-81,-173,3
-81,-171,1
-81,-170,1
-81,-169,1
-81,-168,1
-81,-166,1
-81,-165,1
-81,-164,2
-81,-163,5
-81,-162,4
-81,-153,1
-81,-152,6
-81,-151,4
-81,-149,1
-81,-147,2
-81,-146,4
-81,-145,1
-81,-143,2
-81,-140,1
-81,-138,2
-81,-137,2
-81,-132,1
-81,-131,1
-81,-129,4
-81,-128,2
-81,-127,1
-81,-125,1
-81,-124,2
-81,-115,1
-81,-114,2
-81,-113,1
-81,-99,1
-81,-98,1
-81,-97,2
-81,-96,3
-81,-95,10
-81,-94,5
-81,-78,1
-81,-72,2
-81,-64,1
-80,-210,3
-80,-208,4
-80,-207,1
-80,-199,1
-80,-195,1
-80,-193,2
-80,-192,1
-80,-190,2
-80,-183,1
-80,-180,2
-80,-179,14
-80,-178,43
-80,-177,3
-80,-176,7
-80,-175,2
-80,-174,2
-80,-171,2
-80,-169,1
-80,-167,2
-80,-165,3
-80,-164,2
-80,-162,3
-80,-160,1
-80,-159,1
-80,-154,1
-80,-153,3
-80,-152,2
-80,-151,2
-80,-150,3
-80,-148,6
-80,-147,6
-80,-146,9
-80,-145,2
-80,-144,3
-80,-143,4
-80,-142,2
-80,-141,1
-80,-140,1
-80,-138,1
-80,-136,1
-80,-135,1
-80,-132,1
-80,-131,2
-80,-130,11
-80,-129,10
-80,-128,1
-80,-127,1
-80,-126,1
-80,-124,1
-80,-123,8
-80,-122,3
-80,-121,1
-80,-120,3
-80,-119,1
-80,-118,1
-80,-117,1
-80,-116,1
-80,-115,1
-80,-114,1
-80,-112,1
-80,-110,1
-80,-99,2
-80,-96,1
-80,-95,20
-80,-94,10
-80,-93,1
-80,-92,1
-80,-73,1
-79,-212,2
-79,-202,1
-79,-200,1
-79,-199,1
-79,-192,1
-79,-190,2
-79,-185,2
-79,-184,1
-79,-182,3
-79,-181,2
-79,-180,2
-79,-178,2
-79,-177,7
-79,-176,6
-79,-175,1
-79,-174,1
-79,-171,1
-79,-170,2
-79,-169,4
-79,-168,2
-79,-167,1
-79,-162,4
-79,-157,2
-79,-156,1
-79,-155,1
-79,-154,2
-79,-153,3
-79,-152,2
-79,-150,1
-79,-148,1
-79,-147,38
-79,-146,16
-79,-145,2
-79,-144,1
-79,-142,1
-79,-141,9
-79,-140,5
-79,-139,3
-79,-138,2
-79,-137,1
-79,-136,2
-79,-135,2
-79,-134,3
-79,-133,3
-79,-132,10
-79,-131,20
-79,-130,11
-79,-125,1
-79,-123,1
-79,-121,1
-79,-117,1
-79,-116,3
-79,-115,11
-79,-113,1
-79,-112,3
-79,-103,1
-79,-98,1
-79,-65,1
-79,-63,2
-78,-213,1
-78,-212,2
-78,-211,2
-78,-204,3
-78,-202,1
-78,-200,2
-78,-198,2
-78,-190,2
-78,-189,1
-78,-187,1
-78,-186,3
-78,-185,2
-78,-184,3
-78,-183,1
-78,-182,1
-78,-180,4
-78,-179,1
-78,-178,1
-78,-177,6
-78,-176,1
-78,-175,5
-78,-173,1
-78,-171,1
-78,-170,2
-78,-168,2
-78,-162,4
-78,-160,3
-78,-158,2
-78,-157,1
-78,-151,1
-78,-149,1
-78,-148,1
-78,-147,1
-78,-146,3
-78,-145,1
-78,-144,1
-78,-140,2
-78,-139,3
-78,-138,2
-78,-135,1
-78,-133,2
-78,-132,18
-78,-131,128
-78,-130,10
-78,-129,1
-78,-123,2
-78,-122,1
-78,-121,3
-78,-117,3
-78,-115,2
-78,-114,1
-78,-112,2
-78,-110,1
-78,-107,2
-78,-106,1
-78,-104,1
-78,-103,4
-78,-102,2
-78,-100,1
-78,-99,2
-78,-89,1
-78,-84,1
-78,-71,1
-77,-214,1
-77,-211,2
-77,-201,1
-77,-200,1
-77,-198,1
-77,-190,4
-77,-187,1
-77,-186,1
-77,-182,3
-77,-178,1
-77,-176,2
-77,-175,5
-77,-174,5
-77,-171,2
-77,-170,2
-77,-169,1
-77,-165,2
-77,-164,1
-77,-163,2
-77,-162,3
-77,-161,1
-77,-158,1
-77,-157,9
-77,-156,1
-77,-153,1
-77,-151,2
-77,-149,1
-77,-147,8
-77,-146,3
-77,-142,1
-77,-140,2
-77,-139,3
-77,-138,1
-77,-133,4
-77,-132,29
-77,-131,42
-77,-130,2
-77,-129,1
-77,-124,1
-77,-123,3
-77,-121,2
-77,-118,1
-77,-117,1
-77,-116,1
-77,-113,3
-77,-112,5
-77,-109,2
-77,-108,6
-77,-107,1
-77,-104,1
-77,-103,2
-77,-99,1
-77,-97,1
-77,-94,1
-77,-73,1
-77,-71,1
-77,-63,1
-76,-214,1
-76,-212,3
-76,-211,2
-76,-206,1
-76,-203,1
-76,-202,1
-76,-196,1
-76,-192,1
-76,-191,1
-76,-184,2
-76,-183,3
-76,-174,3
-76,-173,5
-76,-172,27
-76,-171,13
-76,-169,2
-76,-166,1
-76,-165,2
-76,-163,1
-76,-161,3
-76,-158,1
-76,-157,13
-76,-156,1
-76,-148,5
-76,-147,25
-76,-146,1
-76,-143,3
-76,-140,3
-76,-139,1
-76,-138,3
-76,-134,1
-76,-133,1
-76,-132,6
-76,-131,2
-76,-126,1
-76,-124,3
-76,-123,15
-76,-122,3
-76,-118,1
-76,-116,1
-76,-114,3
-76,-113,3
-76,-111,2
-76,-110,5
-76,-109,1
-76,-108,1
-76,-107,1
-76,-106,1
-76,-104,1
-76,-100,1
-76,-99,1
-76,-96,2
-76,-89,1
-76,-70,1
-76,-69,1
-76,-66,2
-76,-64,1
-75,-214,1
-75,-213,5
-75,-212,1
-75,-211,2
-75,-209,1
-75,-208,1
-75,-204,1
-75,-203,1
-75,-201,2
-75,-198,1
-75,-197,3
-75,-196,2
-75,-194,1
-75,-191,1
-75,-190,1
-75,-188,2
-75,-185,1
-75,-184,5
-75,-183,13
-75,-173,46
-75,-172,82
-75,-171,8
-75,-170,10
-75,-169,1
-75,-167,4
-75,-166,4
-75,-165,3
-75,-159,2
-75,-158,1
-75,-156,1
-75,-155,1
-75,-152,1
-75,-148,1
-75,-147,3
-75,-142,20
-75,-141,18
-75,-140,2
-75,-138,2
-75,-137,1
-75,-134,1
-75,-133,2
-75,-132,7
-75,-131,1
-75,-129,1
-75,-126,1
-75,-125,1
-75,-122,1
-75,-121,1
-75,-118,10
-75,-117,2
-75,-114,1
-75,-112,1
-75,-110,2
-75,-109,1
-75,-108,4
-75,-107,22
-75,-105,1
-75,-102,1
-75,-96,1
-75,-94,1
-75,-93,1
-75,-92,1
-75,-90,1
-75,-81,1
-75,-70,2
-75,-69,2
-75,-68,2
-75,-67,1
-74,-214,1
-74,-213,22
-74,-208,1
-74,-207,4
-74,-206,12
-74,-205,1
-74,-203,1
-74,-202,1
-74,-197,1
-74,-193,1
-74,-191,3
-74,-190,2
-74,-188,3
-74,-185,7
-74,-184,38
-74,-183,8
-74,-182,2
-74,-179,2
-74,-174,1
-74,-173,3
-74,-172,1
-74,-170,2
-74,-169,2
-74,-168,5
-74,-167,4
-74,-166,4
-74,-165,5
-74,-161,1
-74,-160,8
-74,-159,1
-74,-156,1
-74,-154,1
-74,-153,2
-74,-150,1
-74,-148,2
-74,-147,4
-74,-145,1
-74,-142,4
-74,-141,2
-74,-140,1
-74,-139,1
-74,-137,1
-74,-133,2
-74,-131,1
-74,-129,1
-74,-128,1
-74,-127,1
-74,-119,2
-74,-118,25
-74,-114,2
-74,-113,1
-74,-110,7
-74,-109,1
-74,-108,3
-74,-107,26
-74,-106,1
-74,-105,4
-74,-104,3
-74,-102,1
-74,-100,3
-74,-99,31
-74,-98,2
-74,-96,1
-74,-94,1
-74,-80,1
-74,-73,1
-74,-72,1
-74,-71,1
-74,-70,4
-74,-69,1
-74,-65,2
-74,-62,1
-73,-215,3
-73,-214,4
-73,-211,1
-73,-210,1
-73,-209,4
-73,-207,6
-73,-206,51
-73,-201,1
-73,-200,3
-73,-195,3
-73,-194,1
-73,-193,1
-73,-191,4
-73,-188,4
-73,-187,2
-73,-185,2
-73,-184,2
-73,-179,1
-73,-177,1
-73,-174,2
-73,-173,1
-73,-170,4
-73,-169,2
-73,-167,5
-73,-166,35
-73,-165,1
-73,-164,1
-73,-161,1
-73,-160,7
-73,-157,1
-73,-156,2
-73,-155,3
-73,-154,3
-73,-153,1
-73,-151,1
-73,-150,3
-73,-148,18
-73,-147,14
-73,-142,1
-73,-141,1
-73,-138,2
-73,-137,3
-73,-135,1
-73,-134,1
-73,-133,5
-73,-132,2
-73,-131,5
-73,-129,1
-73,-128,1
-73,-127,3
-73,-118,4
-73,-116,2
-73,-113,1
-73,-111,1
-73,-110,1
-73,-108,1
-73,-107,1
-73,-106,1
-73,-104,1
-73,-102,1
-73,-100,12
-73,-99,29
-73,-94,1
-73,-79,1
-73,-78,2
-73,-72,1
-73,-71,3
-73,-69,1
-72,-212,1
-72,-208,7
-72,-206,15
-72,-205,3
-72,-202,1
-72,-197,1
-72,-196,1
-72,-195,2
-72,-194,1
-72,-193,1
-72,-191,1
-72,-187,3
-72,-186,1
-72,-185,1
-72,-184,1
-72,-173,1
-72,-172,1
-72,-170,1
-72,-169,1
-72,-168,3
-72,-167,2
-72,-166,10
-72,-165,5
-72,-163,1
-72,-160,3
-72,-157,6
-72,-156,36
-72,-155,44
-72,-154,2
-72,-152,1
-72,-150,8
-72,-149,5
-72,-148,1
-72,-147,1
-72,-143,14
-72,-142,2
-72,-137,1
-72,-135,2
-72,-134,20
-72,-133,18
-72,-132,43
-72,-131,48
-72,-130,7
-72,-129,4
-72,-128,1
-72,-127,3
-72,-120,1
-72,-118,3
-72,-117,5
-72,-112,1
-72,-109,2
-72,-108,1
-72,-107,2
-72,-105,1
-72,-104,1
-72,-102,2
-72,-101,3
-72,-100,1
-72,-99,1
-72,-98,1
-72,-96,1
-72,-93,1
-72,-92,2
-72,-77,4
-72,-76,2
-72,-74,1
-72,-73,1
-72,-62,1
-71,-207,1
-71,-204,3
-71,-203,1
-71,-201,1
-71,-198,1
-71,-196,3
-71,-195,1
-71,-194,1
-71,-193,5
-71,-191,2
-71,-190,2
-71,-189,1
-71,-187,2
-71,-186,12
-71,-185,1
-71,-174,1
-71,-173,3
-71,-172,5
-71,-171,2
-71,-169,1
-71,-167,1
-71,-165,2
-71,-164,5
-71,-163,1
-71,-160,9
-71,-157,1
-71,-155,17
-71,-153,1
-71,-149,19
-71,-148,4
-71,-145,1
-71,-143,1
-71,-141,2
-71,-140,4
-71,-137,1
-71,-136,1
-71,-135,1
-71,-134,7
-71,-133,1
-71,-132,6
-71,-131,10
-71,-130,2
-71,-128,1
-71,-124,4
-71,-123,5
-71,-122,2
-71,-121,1
-71,-120,2
-71,-119,4
-71,-118,13
-71,-117,23
-71,-116,3
-71,-111,4
-71,-110,1
-71,-109,4
-71,-103,1
-71,-100,1
-71,-97,1
-71,-92,4
-71,-79,1
-71,-73,1
-71,-71,1
-71,-66,3
-71,-65,1
-70,-212,1
-70,-211,1
-70,-209,2
-70,-208,4
-70,-203,6
-70,-202,1
-70,-199,1
-70,-198,1
-70,-196,1
-70,-194,3
-70,-193,1
-70,-187,16
-70,-186,34
-70,-185,3
-70,-184,4
-70,-177,1
-70,-175,2
-70,-173,1
-70,-172,2
-70,-170,1
-70,-169,5
-70,-167,1
-70,-166,1
-70,-165,1
-70,-164,8
-70,-163,1
-70,-162,2
-70,-161,1
-70,-160,3
-70,-154,1
-70,-153,1
-70,-152,1
-70,-151,5
-70,-150,1
-70,-149,38
-70,-148,19
-70,-147,1
-70,-146,1
-70,-144,6
-70,-143,3
-70,-142,2
-70,-140,2
-70,-139,1
-70,-138,1
-70,-137,3
-70,-136,1
-70,-135,3
-70,-134,1
-70,-133,1
-70,-132,1
-70,-131,1
-70,-130,2
-70,-128,1
-70,-122,2
-70,-120,1
-70,-119,3
-70,-118,1
-70,-117,3
-70,-116,1
-70,-111,3
-70,-102,3
-70,-99,1
-70,-96,1
-70,-92,2
-70,-79,1
-70,-75,2
-70,-74,1
-70,-72,1
-70,-70,2
-70,-69,1
-70,-64,2
-70,-61,1
-69,-213,1
-69,-212,14
-69,-211,22
-69,-209,3
-69,-206,1
-69,-205,1
-69,-204,1
-69,-203,1
-69,-202,3
-69,-201,5
-69,-199,25
-69,-198,26
-69,-197,2
-69,-196,1
-69,-194,1
-69,-193,5
-69,-191,1
-69,-187,12
-69,-186,6
-69,-185,2
-69,-184,3
-69,-172,1
-69,-171,3
-69,-170,2
-69,-166,5
-69,-165,5
-69,-164,23
-69,-163,2
-69,-162,5
-69,-161,4
-69,-160,3
-69,-159,5
-69,-158,1
-69,-157,4
-69,-156,1
-69,-153,1
-69,-145,1
-69,-144,22
-69,-143,1
-69,-142,3
-69,-141,1
-69,-140,1
-69,-136,1
-69,-135,4
-69,-134,2
-69,-133,3
-69,-132,1
-69,-131,1
-69,-130,1
-69,-129,2
-69,-128,2
-69,-125,1
-69,-124,3
-69,-123,1
-69,-122,1
-69,-121,2
-69,-119,1
-69,-118,1
-69,-117,1
-69,-114,4
-69,-112,1
-69,-110,1
-69,-103,9
-69,-102,8
-69,-100,1
-69,-99,1
-69,-98,3
-69,-97,1
-69,-96,4
-69,-92,1
-69,-91,1
-69,-87,1
-69,-83,1
-69,-71,1
-69,-68,1
-69,-62,2
-69,-61,2
-68,-213,1
-68,-212,19
-68,-211,10
-68,-210,1
-68,-209,2
-68,-208,1
-68,-204,1
-68,-202,1
-68,-200,2
-68,-199,52
-68,-198,39
-68,-197,1
-68,-196,1
-68,-195,1
-68,-194,2
-68,-193,3
-68,-192,2
-68,-191,3
-68,-190,1
-68,-189,1
-68,-188,1
-68,-187,1
-68,-186,2
-68,-185,4
-68,-184,1
-68,-183,3
-68,-182,1
-68,-181,1
-68,-179,1
-68,-176,6
-68,-175,1
-68,-174,8
-68,-173,1
-68,-168,1
-68,-166,1
-68,-164,10
-68,-162,1
-68,-160,3
-68,-159,14
-68,-158,3
-68,-157,2
-68,-156,3
-68,-155,3
-68,-154,14
-68,-151,1
-68,-148,3
-68,-147,8
-68,-146,3
-68,-143,2
-68,-141,4
-68,-140,1
-68,-136,1
-68,-135,19
-68,-134,18
-68,-133,19
-68,-132,15
-68,-131,26
-68,-130,5
-68,-126,1
-68,-125,2
-68,-123,2
-68,-120,1
-68,-119,4
-68,-118,2
-68,-117,2
-68,-115,4
-68,-114,9
-68,-113,1
-68,-112,1
-68,-109,3
-68,-103,5
-68,-102,6
-68,-101,2
-68,-98,2
-68,-93,1
-68,-92,1
-68,-81,1
-68,-80,1
-68,-71,1
-68,-70,9
-68,-69,35
-68,-68,1
-68,-65,1
-68,-64,2
-68,-63,6
-68,-62,9
-68,-61,4
-67,-216,1
-67,-214,1
-67,-212,1
-67,-211,4
-67,-210,1
-67,-208,2
-67,-204,3
-67,-199,6
-67,-198,6
-67,-197,7
-67,-195,1
-67,-194,1
-67,-193,23
-67,-192,2
-67,-190,1
-67,-188,6
-67,-186,1
-67,-185,4
-67,-184,1
-67,-183,1
-67,-179,8
-67,-178,4
-67,-176,2
-67,-175,1
-67,-173,1
-67,-171,1
-67,-170,1
-67,-169,2
-67,-165,2
-67,-164,1
-67,-163,2
-67,-162,1
-67,-160,3
-67,-159,8
-67,-148,18
-67,-147,44
-67,-146,1
-67,-136,2
-67,-135,13
-67,-134,6
-67,-133,3
-67,-132,63
-67,-131,145
-67,-130,30
-67,-129,8
-67,-128,1
-67,-127,1
-67,-125,1
-67,-121,3
-67,-120,1
-67,-117,5
-67,-116,2
-67,-115,7
-67,-114,1
-67,-112,1
-67,-109,2
-67,-105,1
-67,-98,1
-67,-91,1
-67,-88,1
-67,-85,1
-67,-84,2
-67,-80,1
-67,-76,1
-67,-73,1
-67,-70,3
-67,-69,5
-67,-68,3
-67,-65,1
-67,-64,5
-67,-63,5
-67,-62,1
-67,-61,2
-66,-216,1
-66,-212,2
-66,-211,2
-66,-208,3
-66,-207,2
-66,-204,2
-66,-202,1
-66,-201,2
-66,-200,1
-66,-198,1
-66,-197,1
-66,-196,5
-66,-195,2
-66,-194,7
-66,-193,29
-66,-192,3
-66,-190,1
-66,-189,10
-66,-188,6
-66,-187,1
-66,-186,1
-66,-185,2
-66,-184,6
-66,-183,2
-66,-182,1
-66,-180,1
-66,-179,7
-66,-178,2
-66,-177,2
-66,-176,8
-66,-175,16
-66,-174,2
-66,-173,2
-66,-172,2
-66,-169,4
-66,-168,2
-66,-164,3
-66,-163,1
-66,-162,1
-66,-160,1
-66,-159,5
-66,-158,3
-66,-157,2
-66,-156,2
-66,-155,1
-66,-154,1
-66,-153,14
-66,-152,1
-66,-150,1
-66,-148,2
-66,-146,3
-66,-145,1
-66,-144,1
-66,-140,1
-66,-138,2
-66,-137,2
-66,-135,1
-66,-134,4
-66,-133,1
-66,-132,11
-66,-131,21
-66,-130,9
-66,-129,1
-66,-125,21
-66,-124,5
-66,-123,6
-66,-122,2
-66,-121,1
-66,-119,2
-66,-118,8
-66,-117,30
-66,-116,1
-66,-108,10
-66,-104,1
-66,-98,3
-66,-96,4
-66,-95,1
-66,-94,3
-66,-93,2
-66,-81,1
-66,-78,10
-66,-77,23
-66,-73,1
-66,-72,1
-66,-70,1
-66,-69,1
-66,-66,1
-66,-65,1
-66,-64,11
-66,-63,16
-66,-62,11
-66,-61,3
-66,-60,3
-65,-211,2
-65,-208,1
-65,-204,2
-65,-202,1
-65,-198,1
-65,-196,1
-65,-194,25
-65,-193,7
-65,-192,4
-65,-190,6
-65,-189,8
-65,-188,10
-65,-185,2
-65,-184,1
-65,-178,1
-65,-177,1
-65,-172,2
-65,-168,5
-65,-167,1
-65,-166,4
-65,-165,2
-65,-164,8
-65,-162,3
-65,-159,7
-65,-158,11
-65,-157,7
-65,-156,1
-65,-154,1
-65,-153,6
-65,-152,1
-65,-151,1
-65,-150,6
-65,-148,1
-65,-141,8
-65,-140,2
-65,-139,4
-65,-138,2
-65,-137,5
-65,-135,5
-65,-134,6
-65,-133,3
-65,-132,3
-65,-131,6
-65,-130,2
-65,-129,3
-65,-128,1
-65,-127,2
-65,-125,4
-65,-123,2
-65,-122,2
-65,-121,5
-65,-119,1
-65,-118,10
-65,-117,50
-65,-116,6
-65,-113,2
-65,-108,5
-65,-99,1
-65,-96,1
-65,-95,1
-65,-94,1
-65,-93,3
-65,-90,1
-65,-89,1
-65,-84,1
-65,-82,1
-65,-79,1
-65,-78,1
-65,-77,2
-65,-75,1
-65,-66,1
-65,-65,1
-65,-64,14
-65,-63,55
-65,-62,14
-65,-61,1
-64,-217,1
-64,-215,1
-64,-211,1
-64,-201,2
-64,-199,1
-64,-198,1
-64,-197,3
-64,-195,1
-64,-193,7
-64,-192,2
-64,-191,1
-64,-190,13
-64,-189,46
-64,-188,27
-64,-187,10
-64,-186,1
-64,-177,2
-64,-175,1
-64,-173,2
-64,-168,2
-64,-167,3
-64,-165,6
-64,-164,10
-64,-163,1
-64,-162,1
-64,-160,1
-64,-159,3
-64,-156,2
-64,-147,3
-64,-146,12
-64,-145,4
-64,-144,4
-64,-143,2
-64,-142,3
-64,-141,36
-64,-140,1
-64,-139,2
-64,-138,1
-64,-137,2
-64,-135,4
-64,-134,15
-64,-131,1
-64,-129,1
-64,-128,1
-64,-124,1
-64,-120,5
-64,-119,3
-64,-118,1
-64,-117,1
-64,-116,3
-64,-115,2
-64,-112,1
-64,-107,1
-64,-104,1
-64,-103,1
-64,-98,1
-64,-97,1
-64,-96,3
-64,-95,6
-64,-94,1
-64,-92,1
-64,-91,1
-64,-88,1
-64,-81,1
-64,-74,2
-64,-71,1
-64,-70,1
-64,-68,2
-64,-64,8
-64,-63,48
-64,-62,3
-63,-217,2
-63,-215,1
-63,-213,2
-63,-212,3
-63,-211,1
-63,-210,1
-63,-209,1
-63,-204,3
-63,-203,4
-63,-202,3
-63,-201,1
-63,-199,1
-63,-198,1
-63,-196,1
-63,-194,1
-63,-193,1
-63,-192,1
-63,-191,1
-63,-190,4
-63,-189,19
-63,-188,24
-63,-187,27
-63,-186,11
-63,-185,3
-63,-184,1
-63,-183,1
-63,-182,1
-63,-177,3
-63,-176,4
-63,-174,1
-63,-172,3
-63,-170,3
-63,-168,1
-63,-167,3
-63,-166,2
-63,-164,18
-63,-163,17
-63,-161,1
-63,-160,4
-63,-159,6
-63,-158,5
-63,-157,3
-63,-155,1
-63,-154,2
-63,-153,2
-63,-152,3
-63,-151,6
-63,-150,6
-63,-149,3
-63,-148,2
-63,-147,4
-63,-146,7
-63,-145,2
-63,-143,1
-63,-142,2
-63,-141,13
-63,-140,1
-63,-139,3
-63,-138,2
-63,-135,3
-63,-134,1
-63,-133,2
-63,-131,3
-63,-130,7
-63,-129,2
-63,-126,1
-63,-125,1
-63,-123,1
-63,-120,1
-63,-119,3
-63,-118,3
-63,-117,2
-63,-116,9
-63,-112,1
-63,-110,2
-63,-107,1
-63,-105,1
-63,-104,2
-63,-103,24
-63,-102,9
-63,-101,1
-63,-99,1
-63,-97,2
-63,-96,1
-63,-95,5
-63,-94,16
-63,-93,4
-63,-82,4
-63,-81,1
-63,-77,6
-63,-76,1
-63,-73,1
-63,-72,2
-63,-71,1
-63,-70,1
-63,-66,1
-63,-63,16
-63,-62,1
-62,-216,4
-62,-207,1
-62,-205,1
-62,-204,6
-62,-199,3
-62,-197,2
-62,-195,1
-62,-193,1
-62,-192,4
-62,-191,4
-62,-190,10
-62,-189,9
-62,-188,7
-62,-187,24
-62,-186,4
-62,-185,1
-62,-184,1
-62,-181,1
-62,-180,1
-62,-176,2
-62,-174,3
-62,-173,2
-62,-172,2
-62,-169,1
-62,-168,3
-62,-167,2
-62,-166,2
-62,-165,3
-62,-163,3
-62,-162,2
-62,-160,1
-62,-159,6
-62,-158,1
-62,-156,2
-62,-155,1
-62,-154,4
-62,-153,1
-62,-152,1
-62,-149,1
-62,-148,2
-62,-146,4
-62,-145,5
-62,-142,1
-62,-141,7
-62,-140,3
-62,-139,5
-62,-138,2
-62,-136,1
-62,-135,2
-62,-132,5
-62,-131,14
-62,-130,14
-62,-129,8
-62,-125,17
-62,-124,8
-62,-123,10
-62,-121,1
-62,-118,2
-62,-117,5
-62,-116,5
-62,-111,1
-62,-105,2
-62,-104,4
-62,-103,4
-62,-98,1
-62,-97,2
-62,-96,3
-62,-94,8
-62,-93,3
-62,-92,1
-62,-82,1
-62,-81,1
-62,-78,1
-62,-76,1
-62,-72,1
-62,-66,1
-62,-65,1
-62,-60,1
-61,-216,1
-61,-215,2
-61,-213,2
-61,-208,3
-61,-207,9
-61,-206,10
-61,-205,1
-61,-204,1
-61,-203,1
-61,-202,2
-61,-200,2
-61,-199,1
-61,-196,1
-61,-192,1
-61,-190,13
-61,-188,5
-61,-187,2
-61,-185,2
-61,-184,1
-61,-183,1
-61,-182,3
-61,-180,1
-61,-179,15
-61,-178,1
-61,-176,4
-61,-175,23
-61,-174,17
-61,-173,2
-61,-172,4
-61,-171,1
-61,-168,4
-61,-167,4
-61,-166,1
-61,-163,1
-61,-162,5
-61,-161,1
-61,-160,5
-61,-159,10
-61,-158,3
-61,-157,2
-61,-156,1
-61,-155,3
-61,-154,3
-61,-153,6
-61,-152,34
-61,-151,64
-61,-150,49
-61,-149,14
-61,-148,2
-61,-147,1
-61,-146,5
-61,-145,43
-61,-144,5
-61,-143,1
-61,-140,6
-61,-139,2
-61,-138,9
-61,-137,3
-61,-135,7
-61,-133,5
-61,-132,38
-61,-131,83
-61,-130,176
-61,-129,59
-61,-128,13
-61,-127,8
-61,-126,1
-61,-125,5
-61,-123,2
-61,-122,1
-61,-120,1
-61,-119,1
-61,-118,1
-61,-117,2
-61,-113,1
-61,-112,1
-61,-111,4
-61,-105,3
-61,-104,2
-61,-103,2
-61,-102,1
-61,-101,1
-61,-99,1
-61,-98,2
-61,-97,5
-61,-96,4
-61,-94,5
-61,-93,1
-61,-86,1
-61,-82,2
-61,-80,1
-61,-74,1
-61,-71,3
-61,-70,1
-61,-69,1
-61,-66,2
-61,-63,1
-61,-62,1
-60,-214,1
-60,-213,1
